,genre,simplified genre
6505,"Shoegaze, Stoner, Slowcore",stoner
6506,"Shoegaze, Stoner, Slowcore",slowcore
6507,"rock, house et disco",rock
6508,"rock, house et disco",house
6509,"rock, house et disco",disco
6510,"house music, world music, rock...",house
6511,"house music, world music, rock...",world music
6512,"house music, world music, rock...",rock
6513,"Electrogoth, darkwave,",electrogoth
6514,"Electrogoth, darkwave,",darkwave
6515,"Electrogoth, darkwave,",none
6516,http://fr.dbpedia.org/resource/Musique_Sacrée,musique sacrée
6517,Hardcore rap/dubstep,hardcore rap
6518,Hardcore rap/dubstep,dubstep
6519,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",généraliste
6520,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",dancefloor
6521,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",electro
6522,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",urban
6523,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",pop
6524,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",zouk
6525,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",kizomba
6526,"généraliste, dancefloor, electro, urban, pop, zouk, kizomba, kuduro",kuduro
6527,http://fr.dbpedia.org/resource/Théâtre_expérimental,théâtre expérimental
6528,http://fr.dbpedia.org/resource/Copla_andaluza,copla andaluza
6529,"Musique d'auteur, folk.",musique d'auteur
6530,"Musique d'auteur, folk.",folk.
6531,SynthPop / New Waves,synthpop
6532,SynthPop / New Waves,new waves
6533,"Folk puis pop, house",folk
6534,"Folk puis pop, house",pop
6535,"Folk puis pop, house",house
6536,http://fr.dbpedia.org/resource/Musique_bolivienne,musique bolivienne
6537,http://fr.dbpedia.org/resource/Bikutsi,bikutsi
6538,"Schlager,",schlager
6539,"Folk rock, rock.",folk rock
6540,chanson bretonne,chanson bretonne
6541,http://fr.dbpedia.org/resource/Brega_(musique),brega
6542,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",rock indépendant
6543,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",rock alternatif
6544,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",pop indé
6545,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",dream pop
6546,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",tropicali
6547,"Rock indépendant, rock alternatif, pop indé, dream pop, tropicali, britpop",britpop
6548,http://fr.dbpedia.org/resource/Wassoulou_(musique),wassoulou
6549,http://fr.dbpedia.org/resource/Punk_français,punk français
6550,kwaito,kwaito
6551,sokkie,sokkie
6552,http://fr.dbpedia.org/resource/Hip-Hop_music,hip-hop
6553,http://fr.dbpedia.org/resource/Indian_classical_dance,indian classical dance
6554,http://fr.dbpedia.org/resource/Glam-rock,glam-rock
6555,"Chanson, jazz, musiques du monde",chanson
6556,"Chanson, jazz, musiques du monde",jazz
6557,"Chanson, jazz, musiques du monde",musiques du monde
6558,"mélange les influences rock, celtique et même bluesy",mélange les influences rock
6559,"mélange les influences rock, celtique et même bluesy",celtique
6560,"mélange les influences rock, celtique et même bluesy",même bluesy
6561,http://fr.dbpedia.org/resource/Min'yō,min'yō
6562,"Low folk, stoner rock, folk rock",low folk
6563,"Low folk, stoner rock, folk rock",stoner rock
6564,"Low folk, stoner rock, folk rock",folk rock
6565,"Gabber, hardcore",hardcore
6566,"Gabber, hardcore",gabber
6567,"Chanson, rock",chanson
6568,"Chanson, rock",rock
6569,"Metal atmosphérique, rock progressif, rock alternatif, trip rock",metal atmosphérique
6570,"Metal atmosphérique, rock progressif, rock alternatif, trip rock",rock progressif
6571,"Metal atmosphérique, rock progressif, rock alternatif, trip rock",rock alternatif
6572,"Metal atmosphérique, rock progressif, rock alternatif, trip rock",trip rock
6573,"Country, new country, country pop",country
6574,"Country, new country, country pop",new country
6575,"Country, new country, country pop",country pop
6576,http://fr.dbpedia.org/resource/Shuffle_(musique),shuffle
6577,http://fr.dbpedia.org/resource/Musique_experimentale,musique expérimentale
6578,http://fr.dbpedia.org/resource/Punk/Rock,punk-rock
6579,Pop/R&B,pop
6580,Pop/R&B,r&b
6581,http://fr.dbpedia.org/resource/Paganfolk,pagan folk
6582,http://fr.dbpedia.org/resource/Caf'_conc',caf' conc'
6583,http://fr.dbpedia.org/resource/Disco_rock,disco rock
6584,http://fr.dbpedia.org/resource/Psaume,psaume
6585,http://fr.dbpedia.org/resource/Requiem,requiem
6586,http://fr.dbpedia.org/resource/Magnificat,magnificat
6587,"Musique populaire, Folk, Malhoune moderne",musique populaire
6588,"Musique populaire, Folk, Malhoune moderne",folk
6589,"Musique populaire, Folk, Malhoune moderne",malhoune moderne
6590,"metal atmosphérique, doom metal, death metal",metal atmosphérique
6591,"metal atmosphérique, doom metal, death metal",doom metal
6592,"metal atmosphérique, doom metal, death metal",death metal
6593,Rap français,rap français
6594,http://fr.dbpedia.org/resource/Acid-folk,acid folk
6595,http://fr.dbpedia.org/resource/Reggae_Fusion,reggae fusion
6596,http://fr.dbpedia.org/resource/Funk-metal,funk-metal
6597,"Pop rock dans la mouvance du 
Rock identitaire français","pop rock dans la mouvance du 
rock identitaire français"
6598,"Grindcore, metalcore",grindcore
6599,"Grindcore, metalcore",metalcore
6600,http://fr.dbpedia.org/resource/Rock_valenciano,rock valenciano
6601,Electro gothic,electro gothique
6602,Punk ska,ska-punk
6603,Death progressif,death progressif
6604,"Heavy metal, black metal, thrash metal",heavy metal
6605,"Heavy metal, black metal, thrash metal",black metal
6606,"Heavy metal, black metal, thrash metal",thrash metal
6607,Metal et rock orchestral,metal
6608,Metal et rock orchestral,rock orchestral
6609,http://fr.dbpedia.org/resource/Black_pagan,black pagan
6610,http://fr.dbpedia.org/resource/J-punk,j-punk
6611,http://fr.dbpedia.org/resource/Euro-dance,eurodance
6612,http://fr.dbpedia.org/resource/Café-concert,café-concert
6613,http://fr.dbpedia.org/resource/Musique_d'orgue,musique d'orgue
6614,Musique pop arabe,musique pop arabe
6615,http://fr.dbpedia.org/resource/Jazz_latino,jazz latino
6616,"Bossa nova, jazz brésilien, Latin jazz, swing",bossa nova
6617,"Bossa nova, jazz brésilien, Latin jazz, swing",jazz brésilien
6618,"Bossa nova, jazz brésilien, Latin jazz, swing",latin jazz
6619,"Bossa nova, jazz brésilien, Latin jazz, swing",swing
6620,http://fr.dbpedia.org/resource/Rock_mexicain,rock mexicain
6621,http://fr.dbpedia.org/resource/Cirque,cirque
6622,"Kompa et Twoubadou haïtien,",kompa
6623,"Kompa et Twoubadou haïtien,",twoubadou haïtien
6624,variétés,variété
6625,http://fr.dbpedia.org/resource/Hardcore_chrétien,hardcore chrétien
6626,"Folk metal, doom metal, neofolk",folk metal
6627,"Folk metal, doom metal, neofolk",doom metal
6628,"Folk metal, doom metal, neofolk",neofolk
6629,"Rap, acid rap, horrorcore, rap rock, rap metal",rap
6630,"Rap, acid rap, horrorcore, rap rock, rap metal",acid rap
6631,"Rap, acid rap, horrorcore, rap rock, rap metal",horrorcore
6632,"Rap, acid rap, horrorcore, rap rock, rap metal",rap rock
6633,"Rap, acid rap, horrorcore, rap rock, rap metal",rap metal
6634,Diseuse,diseuse
6635,"Punk rock, pop punk, rock alternatif",punk rock
6636,"Punk rock, pop punk, rock alternatif",pop punk
6637,"Punk rock, pop punk, rock alternatif",rock alternatif
6638,http://fr.dbpedia.org/resource/Chanson-pop-électronique,chanson
6639,http://fr.dbpedia.org/resource/Chanson-pop-électronique,pop
6640,http://fr.dbpedia.org/resource/Chanson-pop-électronique,electronique
6641,http://fr.dbpedia.org/resource/Art_vidéo,art vidéo
6642,Auteur de Bande Dessinée,none
6643,"Hip-hop, reggaeton, cubaton",hip-hop
6644,"Hip-hop, reggaeton, cubaton",reggaeton
6645,"Hip-hop, reggaeton, cubaton",cubaton
6646,"Rap hardcore, rap underground",rap hardcore
6647,"Rap hardcore, rap underground",rap underground
6648,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore",rap east coast
6649,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore",hip-hop alternatif
6650,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore",rap politique
6651,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore",rap underground
6652,"Rap East Coast, hip-hop alternatif, rap politique, rap underground, rap hardcore",rap hardcore
6653,http://fr.dbpedia.org/resource/French_touch,french touch
6654,Danse-théâtre et Non-danse,danse-théâtre
6655,Danse-théâtre et Non-danse,non-danse
6656,"Electroclash, indie folk",electroclash
6657,"Electroclash, indie folk",indie folk
6658,"rock, zamacueca",rock
6659,"rock, zamacueca",zamacueca
6660,"jazz, blues et rhythm and blues",blues
6661,"jazz, blues et rhythm and blues",jazz
6662,"jazz, blues et rhythm and blues",rhythm and blues
6663,Musique traditionnelle anglaise,musique traditionnelle anglaise
6664,Folklore chilien,folklore chilien
6665,http://fr.dbpedia.org/resource/Murder_rap,murder rap
6666,http://fr.dbpedia.org/resource/Free_rock,free rock
6667,http://fr.dbpedia.org/resource/Dark_Folk,dark-folk
6668,http://fr.dbpedia.org/resource/Spiritique,spiritique
6669,Anciennement,none
6670,Actuellement,none
6671,http://fr.dbpedia.org/resource/Disco-punk,disco-punk
6672,Chant choral,chant choral
6673,"Christian rock, nu metal, rap metal, hard rock",christian rock
6674,"Christian rock, nu metal, rap metal, hard rock",nu metal
6675,"Christian rock, nu metal, rap metal, hard rock",rap metal
6676,"Christian rock, nu metal, rap metal, hard rock",hard rock
6677,"Blues-rock, soul rock, jam band",blues rock
6678,"Blues-rock, soul rock, jam band",soul rock
6679,"Blues-rock, soul rock, jam band",jam band
6680,"Ballade, boléro.",ballade
6681,"Ballade, boléro.",boléro.
6682,http://fr.dbpedia.org/resource/Musiques_Urbaines,musiques urbaines
6683,http://fr.dbpedia.org/resource/Vocal_jazz,vocal jazz
6684,http://fr.dbpedia.org/resource/Techno-pop,techno-pop
6685,http://fr.dbpedia.org/resource/Danse_contemporaine,danse contemporaine
6686,"Electro house 2007- 2012,",electro house
6687,Progressive House 2012-Présent,progressive house 2012-présent
6688,"Techno 1998-2007,",techno
6689,Dance,dance
6690,"rhythm and blues, doo-wop et rock'n'roll",rhythm and blues
6691,"rhythm and blues, doo-wop et rock'n'roll",doo-wop
6692,"rhythm and blues, doo-wop et rock'n'roll",rock'n'roll
6693,http://fr.dbpedia.org/resource/Label_indépendant,label indépendant
6694,http://fr.dbpedia.org/resource/Musique_expérimental,musique expérimentale
6695,http://fr.dbpedia.org/resource/Seggae,seggae
6696,http://fr.dbpedia.org/resource/Musique_traditionnelle_galicienne,musique traditionnelle galicienne
6697,"Rap, nerdcore",rap
6698,"Rap, nerdcore",nerdcore
6699,http://fr.dbpedia.org/resource/French_pop,french pop
6700,http://fr.dbpedia.org/resource/Rock-blues,rock-blues
6701,http://fr.dbpedia.org/resource/Varieté_funky,varieté funky
6702,"rock indépendant, pop punk, pop rock, power pop",rock indépendant
6703,"rock indépendant, pop punk, pop rock, power pop",pop punk
6704,"rock indépendant, pop punk, pop rock, power pop",pop rock
6705,"rock indépendant, pop punk, pop rock, power pop",power pop
6706,musique instrumentale et sacrée,musique instrumentale
6707,musique instrumentale et sacrée,sacrée
6708,http://fr.dbpedia.org/resource/Jazz_punk,jazz punk
6709,"Hip-hop instrumental, jazz hop, nu jazz",hip-hop instrumental
6710,"Hip-hop instrumental, jazz hop, nu jazz",jazz hop
6711,"Hip-hop instrumental, jazz hop, nu jazz",nu jazz
6712,http://fr.dbpedia.org/resource/Pop_psychedelique,pop psychédélique
6713,"[techno], minimal",minimal techno
6714,"Rock, punk pop , Pop",punk
6715,"Rock, punk pop , Pop",rock
6716,"Rock, punk pop , Pop",pop
6717,"Trance, techno",trance
6718,"Trance, techno",techno
6719,http://fr.dbpedia.org/resource/Rock'n'Roll,rock'n'roll
6720,Rock Festif,rock festif
6721,"R&B, Pop, Hip-Hop",r&b
6722,"R&B, Pop, Hip-Hop",pop
6723,"R&B, Pop, Hip-Hop",hip-hop
6724,"variété italienne, rock alternatif",variété italienne
6725,"variété italienne, rock alternatif",rock alternatif
6726,"Pop, blue-eyed soul et sophisti-pop",pop
6727,"Pop, blue-eyed soul et sophisti-pop",blue-eyed soul
6728,"Pop, blue-eyed soul et sophisti-pop",sophisti-pop
6729,"J-pop, J-rock",j-pop
6730,"J-pop, J-rock",j-rock
6731,jazz fusion,jazz fusion
6732,http://fr.dbpedia.org/resource/Minimalisme,minimalisme
6733,"http://fr.dbpedia.org/resource/Opéra,_Opérette,_Comédie_musicale,",opéra
6734,"http://fr.dbpedia.org/resource/Opéra,_Opérette,_Comédie_musicale,",opérette
6735,"http://fr.dbpedia.org/resource/Opéra,_Opérette,_Comédie_musicale,",comédie musicale
6736,"http://fr.dbpedia.org/resource/Opéra,_opérette,_comédie_musicale",opéra
6737,"http://fr.dbpedia.org/resource/Opéra,_opérette,_comédie_musicale",opérette
6738,"http://fr.dbpedia.org/resource/Opéra,_opérette,_comédie_musicale",comédie musicale
6739,"Pop-rock, pop punk",pop-rock
6740,"Pop-rock, pop punk",pop punk
6741,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ...",drum and bass
6742,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ...",darkstep
6743,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ...",hardstep
6744,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ...",jungle
6745,"Drum and bass, Darkstep, Hardstep, Jungle, Hardcore, ...",hardcore
6746,http://fr.dbpedia.org/resource/Pinoy_pop,pinoy pop
6747,rock indépendant punk,rock indépendant punk
6748,"Rock, folk, pop",pop rock
6749,"Rock, folk, pop",folk
6750,"Raï traditionnel, bédoui",raï traditionnel
6751,"Raï traditionnel, bédoui",bédoui
6752,http://fr.dbpedia.org/resource/Broken_Beat,broken beat
6753,Minimal,minimal
6754,Afrobeat,afrobeat
6755,http://fr.dbpedia.org/resource/Beat_box,beat box
6756,"Punk rock, heavy-metal, deathpunk",punk rock
6757,"Punk rock, heavy-metal, deathpunk",heavy-metal
6758,"Punk rock, heavy-metal, deathpunk",deathpunk
6759,http://fr.dbpedia.org/resource/Polka_(danse),polka (danse)
6760,"Punk rock, heavy-metal, deathunk",punk rock
6761,"Punk rock, heavy-metal, deathunk",heavy-metal
6762,"Punk rock, heavy-metal, deathunk",deathpunk
6763,guitariste acoustique instrumental,none
6764,http://fr.dbpedia.org/resource/Sonate,sonate
6765,http://fr.dbpedia.org/resource/Poème,poème
6766,http://fr.dbpedia.org/resource/Musique_Acoustique,musique acoustique
6767,http://fr.dbpedia.org/resource/Pop-folk-rock,pop-folk
6768,http://fr.dbpedia.org/resource/Pop-folk-rock,rock
6769,http://fr.dbpedia.org/resource/Ambiant,ambient
6770,"Electropop, synthpop, dance-pop",electropop
6771,"Electropop, synthpop, dance-pop",synthpop
6772,"Electropop, synthpop, dance-pop",dance-pop
6773,http://fr.dbpedia.org/resource/Neurofunk,neurofunk
6774,http://fr.dbpedia.org/resource/Techstep,techstep
6775,"http://fr.dbpedia.org/resource/Rock'n_roll,_country,_disco",rock'n roll
6776,"http://fr.dbpedia.org/resource/Rock'n_roll,_country,_disco",country
6777,"http://fr.dbpedia.org/resource/Rock'n_roll,_country,_disco",disco
6778,http://fr.dbpedia.org/resource/Great_American_Songbook,great american songbook
6779,http://fr.dbpedia.org/resource/Portugal,portugal
6780,http://fr.dbpedia.org/resource/Bitpop,bitpop
6781,http://fr.dbpedia.org/resource/8-bit_(musique),8-bit
6782,http://fr.dbpedia.org/resource/Pop/Rock,pop-rock
6783,Djent,djent
6784,Crossover Thrash,crossover thrash
6785,Nu Metal,nu metal
6786,http://fr.dbpedia.org/resource/Folk_expérimental,folk expérimental
6787,http://fr.dbpedia.org/resource/Rock_n'roll,rock'n'roll
6788,http://fr.dbpedia.org/resource/Hard_Rock,hard rock
6789,Pop à influence Orientale,pop à influence orientale
6790,http://fr.dbpedia.org/resource/Reggae_(musique),reggae
6791,Pop - texte - turc - arabesque,pop
6792,Pop - texte - turc - arabesque,texte
6793,Pop - texte - turc - arabesque,turc
6794,Pop - texte - turc - arabesque,arabesque
6795,musique classique et jazz,musique classique
6796,musique classique et jazz,jazz
6797,"R'n'B, , Soul,",r'n'b
6798,"R'n'B, , Soul,",soul
6799,"Variétés, pop lyrique.",variétés
6800,"Variétés, pop lyrique.",pop lyrique.
6801,http://fr.dbpedia.org/resource/Sardaigne,sardaigne
6802,Musique sacrée et profane,musique sacrée
6803,Musique sacrée et profane,profane
6804,"Musique des Pays-Bas, du Moyen Âge jusqu'au",musique des pays-bas
6805,"Musique des Pays-Bas, du Moyen Âge jusqu'au",du moyen âge jusqu'au
6806,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",variété française
6807,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",pop
6808,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",soft rock
6809,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",pop rock
6810,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",dance
6811,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",folk
6812,"Variété française, pop, soft rock, pop rock, dance, folk, country pop",country pop
