,genre,simplified genre,simplified genre from URL
2465,http://fr.dbpedia.org/resource/Hardcore,hardcore,True
2466,http://fr.dbpedia.org/resource/Rock_identitaire,rock identitaire,True
2467,Chansons en alsacien,chansons en alsacien,False
2468,http://fr.dbpedia.org/resource/Jazz_manouche,jazz manouche,True
2469,http://fr.dbpedia.org/resource/Jazz_Balkanique,jazz balkanique,True
2470,http://fr.dbpedia.org/resource/Pop_traditionnel,pop traditionnel,True
2471,http://fr.dbpedia.org/resource/Tsugaru_shamisen,tsugaru shamisen,True
2472,http://fr.dbpedia.org/resource/JRock,jrock,True
2473,http://fr.dbpedia.org/resource/Electro_dark,electro dark,True
2474,http://fr.dbpedia.org/resource/Electro_metal,electro metal,True
2475,http://fr.dbpedia.org/resource/Urban_pop,urban pop,True
2476,http://fr.dbpedia.org/resource/Electrop,electrop,True
2477,http://fr.dbpedia.org/resource/French_touch_(musique),french touch (musique),True
2478,http://fr.dbpedia.org/resource/French_house,french house,True
2479,http://fr.dbpedia.org/resource/Chopped_and_screwed,chopped and screwed,True
2480,Folklore québécois,folklore quebecois,False
2481,http://fr.dbpedia.org/resource/Art_lyrique,art lyrique,True
2482,http://fr.dbpedia.org/resource/Musique_française,musique française,True
2483,http://fr.dbpedia.org/resource/Semi-classique,semi-classique,True
2484,http://fr.dbpedia.org/resource/Folklore_polonais,folklore polonais,True
2485,http://fr.dbpedia.org/resource/Metal_oriental,metal oriental,True
2486,http://fr.dbpedia.org/resource/Pop_indé,pop inde,True
2487,http://fr.dbpedia.org/resource/Musique_Électronique,musique electronique,True
2488,http://fr.dbpedia.org/resource/Pimba,pimba,True
2489,http://fr.dbpedia.org/resource/Pop_latino,pop latino,True
2490,"Pop, soul",pop,False
2491,"Pop, soul",soul,False
2492,http://fr.dbpedia.org/resource/Pop_psychédélique,pop psychedelique,True
2493,http://fr.dbpedia.org/resource/Blues-rock,blues-rock,True
2494,http://fr.dbpedia.org/resource/Funk_metal,funk metal,True
2495,http://fr.dbpedia.org/resource/Musique_semi-classique,musique semi-classique,True
2496,http://fr.dbpedia.org/resource/R&B_contemporain,r&b contemporain,True
2497,http://fr.dbpedia.org/resource/Opéra,opera,True
2498,http://fr.dbpedia.org/resource/Musique_moderne,musique moderne,True
2499,pop rock / euro dance,pop rock ,False
2500,pop rock / euro dance,euro dance,False
2501,http://fr.dbpedia.org/resource/Hip_hop_music,hip hop music,True
2502,http://fr.dbpedia.org/resource/Hip_hop_Tuga,hip hop tuga,True
2503,http://fr.dbpedia.org/resource/Progressive_house,progressive house,True
2504,http://fr.dbpedia.org/resource/Breaks,breaks,True
2505,http://fr.dbpedia.org/resource/Hardstyle,hardstyle,True
2506,http://fr.dbpedia.org/resource/Hard_house,hard house,True
2507,http://fr.dbpedia.org/resource/Electro-house,electro-house,True
2508,http://fr.dbpedia.org/resource/College_rock,college rock,True
2509,http://fr.dbpedia.org/resource/No_wave,no wave,True
2510,http://fr.dbpedia.org/resource/Electro_pop_rock,electro pop rock,True
2511,http://fr.dbpedia.org/resource/Dream_pop,dream pop,True
2512,http://fr.dbpedia.org/resource/Ambient_music,ambient music,True
2513,http://fr.dbpedia.org/resource/Death_metal_progressif,death metal progressif,True
2514,http://fr.dbpedia.org/resource/Noisy_pop,noisy pop,True
2515,http://fr.dbpedia.org/resource/Power_pop,power pop,True
2516,http://fr.dbpedia.org/resource/Rock_music,rock music,True
2517,http://fr.dbpedia.org/resource/Prague_underground_(movement),prague underground (movement),True
2518,http://fr.dbpedia.org/resource/Experimental_rock,experimental rock,True
2519,http://fr.dbpedia.org/resource/Rock_en_espagnol,rock en espagnol,True
2520,http://fr.dbpedia.org/resource/Ohangla,ohangla,True
2521,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",metal chretien,False
2522,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",death metal,False
2523,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",heavy metal,False
2524,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",thrash metal,False
2525,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",metal neo-classique,False
2526,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",metal progressif,False
2527,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",power metal,False
2528,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal",speed metal,False
2529,http://fr.dbpedia.org/resource/Acid_jazz_(musique),acid jazz (musique),True
2530,http://fr.dbpedia.org/resource/Funk_(musique),funk (musique),True
2531,http://fr.dbpedia.org/resource/Ambient_pop,ambient pop,True
2532,http://fr.dbpedia.org/resource/Dreampop,dreampop,True
2533,"Martial, musique industrielle, musique électronique, néofolk",martial,False
2534,"Martial, musique industrielle, musique électronique, néofolk",musique industrielle,False
2535,"Martial, musique industrielle, musique électronique, néofolk",musique electronique,False
2536,"Martial, musique industrielle, musique électronique, néofolk",neofolk,False
2537,http://fr.dbpedia.org/resource/Musique_turque,musique turque,True
2538,Variété,variete,False
2539,"Classique : Ballet, opéra",classique : ballet,False
2540,"Classique : Ballet, opéra",opera,False
2541,http://fr.dbpedia.org/resource/Balearic_house,balearic house,True
2542,http://fr.dbpedia.org/resource/J-tek,j-tek,True
2543,http://fr.dbpedia.org/resource/Hip-hop_africain,hip-hop africain,True
2544,http://fr.dbpedia.org/resource/National_socialist_black_metal,national socialist black metal,True
2545,Alternative / electronic / industrial,alternative ,False
2546,Alternative / electronic / industrial,electronic ,False
2547,Alternative / electronic / industrial,industrial,False
2548,"Heavy metal, speed metal, thrash metal, protometalcore",heavy metal,False
2549,"Heavy metal, speed metal, thrash metal, protometalcore",speed metal,False
2550,"Heavy metal, speed metal, thrash metal, protometalcore",thrash metal,False
2551,"Heavy metal, speed metal, thrash metal, protometalcore",protometalcore,False
2552,http://fr.dbpedia.org/resource/Heavy_rock,heavy rock,True
2553,http://fr.dbpedia.org/resource/New_prog,new prog,True
2554,http://fr.dbpedia.org/resource/Boogie_woogie,boogie woogie,True
2555,http://fr.dbpedia.org/resource/Hip-hop_français,hip-hop français,True
2556,http://fr.dbpedia.org/resource/Chanson_réaliste,chanson realiste,True
2557,http://fr.dbpedia.org/resource/Traditionnel,traditionnel,True
2558,http://fr.dbpedia.org/resource/Latin_pop,latin pop,True
2559,http://fr.dbpedia.org/resource/Hawfi,hawfi,True
2560,http://fr.dbpedia.org/resource/Hawzi,hawzi,True
2561,Inconnu,inconnu,False
2562,"Variété française, pop, reggae, soul, jazz et blues",variete française,False
2563,"Variété française, pop, reggae, soul, jazz et blues",pop,False
2564,"Variété française, pop, reggae, soul, jazz et blues",reggae,False
2565,"Variété française, pop, reggae, soul, jazz et blues",soul,False
2566,"Variété française, pop, reggae, soul, jazz et blues",jazz,False
2567,"Variété française, pop, reggae, soul, jazz et blues",blues,False
2568,http://fr.dbpedia.org/resource/Musique_symphonique,musique symphonique,True
2569,"Rock, pop-rock",rock,False
2570,"Rock, pop-rock",pop-rock,False
2571,http://fr.dbpedia.org/resource/UK_garage,uk garage,True
2572,http://fr.dbpedia.org/resource/Comédie_musicale,comedie musicale,True
2573,"pop electro français, pop electro",pop electro français,False
2574,"pop electro français, pop electro",pop electro,False
2575,http://fr.dbpedia.org/resource/Électro-rock,electro-rock,True
2576,"Coupé-décalé, African Electro,",coupe-decale,False
2577,"Coupé-décalé, African Electro,",african electro,False
2578,"Coupé-décalé, African Electro,",,False
2579,http://fr.dbpedia.org/resource/Funky_house,funky house,True
2580,http://fr.dbpedia.org/resource/Tech_house,tech house,True
2581,http://fr.dbpedia.org/resource/Martial_industriel,martial industriel,True
2582,http://fr.dbpedia.org/resource/Neofolk,neofolk,True
2583,http://fr.dbpedia.org/resource/Hardrock,hardrock,True
2584,http://fr.dbpedia.org/resource/Hard_bop,hard bop,True
2585,http://fr.dbpedia.org/resource/Gwerz,gwerz,True
2586,http://fr.dbpedia.org/resource/Kan_ha_diskan,kan ha diskan,True
2587,pop,pop,False
2588,http://fr.dbpedia.org/resource/Heavy_Metal_(musique),heavy metal (musique),True
2589,http://fr.dbpedia.org/resource/Metal_gothique,metal gothique,True
2590,Classique-Innu,classique-innu,False
2591,Jazz et musiques improvisées,jazz,False
2592,Jazz et musiques improvisées,musiques improvisees,False
2593,House / dance / electro Deep music,house ,False
2594,House / dance / electro Deep music,dance ,False
2595,House / dance / electro Deep music,electro deep music,False
2596,http://fr.dbpedia.org/resource/Bollywood,bollywood,True
2597,http://fr.dbpedia.org/resource/Kollywood,kollywood,True
2598,http://fr.dbpedia.org/resource/Boléro,bolero,True
2599,http://fr.dbpedia.org/resource/Biguine,biguine,True
2600,http://fr.dbpedia.org/resource/Tango_(genre_musical),tango (genre musical),True
2601,http://fr.dbpedia.org/resource/Cadence,cadence,True
2602,http://fr.dbpedia.org/resource/Cyber_metal,cyber metal,True
2603,"Rock, folk, heavy blues",rock,False
2604,"Rock, folk, heavy blues",folk,False
2605,"Rock, folk, heavy blues",heavy blues,False
2606,http://fr.dbpedia.org/resource/Madrigal,madrigal,True
2607,"Folklorique touvain , Chant diphonique",folklorique touvain ,False
2608,"Folklorique touvain , Chant diphonique",chant diphonique,False
2609,http://fr.dbpedia.org/resource/Medieval_metal,medieval metal,True
2610,Indie folk,indie folk,False
2611,http://fr.dbpedia.org/resource/Musique_amazighe,musique amazighe,True
2612,motets,motets,False
2613,musique profane et instrumentale,musique profane,False
2614,musique profane et instrumentale,instrumentale,False
2615,http://fr.dbpedia.org/resource/Punk_Rock,punk rock,True
2616,http://fr.dbpedia.org/resource/Christian_rock,christian rock,True
2617,http://fr.dbpedia.org/resource/Ndombolo,ndombolo,True
2618,http://fr.dbpedia.org/resource/Zumba,zumba,True
2619,http://fr.dbpedia.org/resource/Southern_rock,southern rock,True
2620,musique instrumentale pour luth,musique instrumentale pour luth,False
2621,http://fr.dbpedia.org/resource/Rock_instrumental,rock instrumental,True
2622,http://fr.dbpedia.org/resource/Lo-Fi,lo-fi,True
2623,http://fr.dbpedia.org/resource/ElecListe_de_guitaristes_utilisant_la_Fender_Stratocastertronica,elecliste de guitaristes utilisant la fender stratocastertronica,True
2624,http://fr.dbpedia.org/resource/Avant-Garde,avant-garde,True
2625,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique",musique experimentale,False
2626,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique",netmusic,False
2627,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique",musique improvisee,False
2628,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique",musique contemporaine,False
2629,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique",musique electroacoustique,False
2630,http://fr.dbpedia.org/resource/Musique_de_la_République_du_Congo,musique de la republique du congo,True
2631,http://fr.dbpedia.org/resource/Musique_africaine,musique africaine,True
2632,http://fr.dbpedia.org/resource/Rumba_congolaise,rumba congolaise,True
2633,http://fr.dbpedia.org/resource/Soukous,soukous,True
2634,http://fr.dbpedia.org/resource/Soul_psychédélique,soul psychedelique,True
2635,http://fr.dbpedia.org/resource/Néo-metal,neo-metal,True
2636,http://fr.dbpedia.org/resource/Country_pop,country pop,True
2637,http://fr.dbpedia.org/resource/Italodance,italodance,True
2638,http://fr.dbpedia.org/resource/Pop-folk,pop-folk,True
2639,Electro rock oriental,electro rock oriental,False
2640,[Stoner rock][Punk Hardcore|Hardcore]] / metal alternatif,[stoner rock][punk hardcore|hardcore]] ,False
2641,[Stoner rock][Punk Hardcore|Hardcore]] / metal alternatif,metal alternatif,False
2642,http://fr.dbpedia.org/resource/Shibuya-kei,shibuya-kei,True
2643,http://fr.dbpedia.org/resource/Kabyle,kabyle,True
2644,http://fr.dbpedia.org/resource/Kwela,kwela,True
2645,http://fr.dbpedia.org/resource/Nederpop,nederpop,True
2646,http://fr.dbpedia.org/resource/Zoblazo,zoblazo,True
2647,http://fr.dbpedia.org/resource/Tribal_house,tribal house,True
2648,http://fr.dbpedia.org/resource/Skacore,skacore,True
2649,http://fr.dbpedia.org/resource/Alternative_hip-hop,alternative hip-hop,True
2650,http://fr.dbpedia.org/resource/Créole,creole,True
2651,http://fr.dbpedia.org/resource/Electro_punk,electro punk,True
2652,http://fr.dbpedia.org/resource/Rap_Français,rap français,True
2653,http://fr.dbpedia.org/resource/Avant-garde_jazz,avant-garde jazz,True
2654,http://fr.dbpedia.org/resource/Fusion-rock,fusion-rock,True
2655,"Électronique, synthpop, Pop",electronique,False
2656,"Électronique, synthpop, Pop",synthpop,False
2657,"Électronique, synthpop, Pop",pop,False
2658,http://fr.dbpedia.org/resource/Smooth_jazz,smooth jazz,True
2659,http://fr.dbpedia.org/resource/Jazz_West_Coast,jazz west coast,True
2660,http://fr.dbpedia.org/resource/Instrumental_rock,instrumental rock,True
2661,http://fr.dbpedia.org/resource/Heavy_metal_music,heavy metal music,True
2662,http://fr.dbpedia.org/resource/Minimal_techno,minimal techno,True
2663,http://fr.dbpedia.org/resource/Latin_rock,latin rock,True
2664,http://fr.dbpedia.org/resource/Musique_progressive,musique progressive,True
2665,http://fr.dbpedia.org/resource/Arabic_Pop_(musique),arabic pop (musique),True
2666,http://fr.dbpedia.org/resource/Horror-shock_metal,horror-shock metal,True
2667,http://fr.dbpedia.org/resource/Sinophone,sinophone,True
2668,musique celtique,musique celtique,False
2669,"Pop, rock",pop,False
2670,"Pop, rock",rock,False
2671,http://fr.dbpedia.org/resource/Folk_music,folk music,True
2672,http://fr.dbpedia.org/resource/Jam_bands,jam bands,True
2673,http://fr.dbpedia.org/resource/Neo_metal,neo metal,True
2674,Rock alternatif,rock alternatif,False
2675,"Heavy metal, hard rock, metal instrumental",heavy metal,False
2676,"Heavy metal, hard rock, metal instrumental",hard rock,False
2677,"Heavy metal, hard rock, metal instrumental",metal instrumental,False
2678,http://fr.dbpedia.org/resource/Culture_underground,culture underground,True
2679,http://fr.dbpedia.org/resource/Aggrotech,aggrotech,True
2680,http://fr.dbpedia.org/resource/Electro-pop,electro-pop,True
2681,http://fr.dbpedia.org/resource/Chanson_de_cabaret,chanson de cabaret,True
2682,http://fr.dbpedia.org/resource/Chanson_de_théâtre,chanson de theâtre,True
2683,http://fr.dbpedia.org/resource/Chanson_à_boire,chanson à boire,True
2684,chanson,chanson,False
2685,opéra,opera,False
2686,http://fr.dbpedia.org/resource/Musique_électroacoustique,musique electroacoustique,True
2687,http://fr.dbpedia.org/resource/Lyrique,lyrique,True
2688,http://fr.dbpedia.org/resource/Havoc_Records,havoc records,True
2689,"Jazz,",jazz,False
2690,"Jazz,",,False
2691,http://fr.dbpedia.org/resource/Slam_(poésie),slam (poesie),True
2692,"Alternative hip hop, traditional hip hop",alternative hip hop,False
2693,"Alternative hip hop, traditional hip hop",traditional hip hop,False
2694,"Rap, Electro, Urban , Hip-hop , House",rap,False
2695,"Rap, Electro, Urban , Hip-hop , House",electro,False
2696,"Rap, Electro, Urban , Hip-hop , House",urban ,False
2697,"Rap, Electro, Urban , Hip-hop , House",hip-hop ,False
2698,"Rap, Electro, Urban , Hip-hop , House",house,False
2699,http://fr.dbpedia.org/resource/Rock_canadien,rock canadien,True
2700,http://fr.dbpedia.org/resource/Boîte_de_nuit,boîte de nuit,True
2701,http://fr.dbpedia.org/resource/Nujazz,nujazz,True
2702,http://fr.dbpedia.org/resource/Desert_rock,desert rock,True
2703,http://fr.dbpedia.org/resource/Nouvelle_scène_rock_française,nouvelle scene rock française,True
2704,http://fr.dbpedia.org/resource/NWOBHM,nwobhm,True
2705,http://fr.dbpedia.org/resource/Medieval_rock,medieval rock,True
2706,http://fr.dbpedia.org/resource/Frenchcore,frenchcore,True
2707,"Techno, hard techno, techno hardcore, frenchcore",techno,False
2708,"Techno, hard techno, techno hardcore, frenchcore",hard techno,False
2709,"Techno, hard techno, techno hardcore, frenchcore",techno hardcore,False
2710,"Techno, hard techno, techno hardcore, frenchcore",frenchcore,False
2711,http://fr.dbpedia.org/resource/Country_folk,country folk,True
2712,http://fr.dbpedia.org/resource/Makina,makina,True
2713,http://fr.dbpedia.org/resource/Breakbeat_hardcore,breakbeat hardcore,True
2714,http://fr.dbpedia.org/resource/Happy_hardcore,happy hardcore,True
2715,http://fr.dbpedia.org/resource/UK_hardcore,uk hardcore,True
2716,http://fr.dbpedia.org/resource/Reggae-dancehall,reggae-dancehall,True
2717,2003,2003,False
2718,chanson néerlandaise,chanson neerlandaise,False
2719,musique instrumentale pour clavier,musique instrumentale pour clavier,False
